xbins=30
Q2bins=24
Ebins=1
id	x	Q2	E	Central_Value	Replica_1	Replica_2	Replica_3	Replica_4	Replica_5	Replica_6	Replica_7	Replica_8
69	2	21	0	6.413870e-04	9.624195e-05	3.656640e-05	5.101695e-05	1.587820e-05	5.424360e-05	2.182690e-05	2.392165e-05	5.364770e-05
70	2	22	0	6.450661e-04	9.507965e-05	3.606935e-05	4.996680e-05	1.559055e-05	5.352745e-05	2.149380e-05	2.362775e-05	5.310055e-05
71	2	23	0	6.483909e-04	9.388920e-05	3.550180e-05	4.890590e-05	1.529150e-05	5.275360e-05	2.115685e-05	2.336160e-05	5.262965e-05
72	3	0	0	3.383649e-04	9.211770e-05	3.626475e-05	6.064315e-05	1.630715e-05	5.893805e-05	2.807630e-05	2.395335e-05	4.228840e-05
73	3	1	0	3.735031e-04	9.633130e-05	3.788645e-05	6.254245e-05	1.705100e-05	6.095295e-05	2.863600e-05	2.492310e-05	4.511640e-05
74	3	2	0	4.046793e-04	9.959650e-05	3.915585e-05	6.381300e-05	1.761195e-05	6.231880e-05	2.885125e-05	2.565420e-05	4.750260e-05
75	3	3	0	4.306254e-04	1.020234e-04	4.015505e-05	6.457210e-05	1.801980e-05	6.310370e-05	2.872890e-05	2.617095e-05	4.946600e-05
76	3	4	0	4.522396e-04	1.039805e-04	4.105085e-05	6.507075e-05	1.836375e-05	6.354660e-05	2.836400e-05	2.655395e-05	5.115855e-05
77	3	5	0	4.719255e-04	1.053890e-04	4.167960e-05	6.523795e-05	1.861160e-05	6.373590e-05	2.794950e-05	2.680040e-05	5.254245e-05
78	3	6	0	4.913856e-04	1.062156e-04	4.195065e-05	6.504300e-05	1.872325e-05	6.372960e-05	2.761980e-05	2.692900e-05	5.359105e-05
79	3	7	0	5.091206e-04	1.067009e-04	4.211095e-05	6.466810e-05	1.871220e-05	6.352375e-05	2.724400e-05	2.701670e-05	5.438950e-05
80	3	8	0	5.251109e-04	1.069045e-04	4.217210e-05	6.413310e-05	1.863195e-05	6.316260e-05	2.680930e-05	2.704240e-05	5.498685e-05
81	3	9	0	5.401075e-04	1.068211e-04	4.204820e-05	6.340165e-05	1.855480e-05	6.272150e-05	2.636805e-05	2.694850e-05	5.543205e-05
82	3	10	0	5.537951e-04	1.064691e-04	4.177785e-05	6.253165e-05	1.845950e-05	6.219840e-05	2.594915e-05	2.676625e-05	5.574475e-05
83	3	11	0	5.664051e-04	1.059544e-04	4.147060e-05	6.163260e-05	1.830650e-05	6.159620e-05	2.557010e-05	2.657645e-05	5.599000e-05
84	3	12	0	5.777261e-04	1.052983e-04	4.112680e-05	6.068115e-05	1.810310e-05	6.094630e-05	2.520570e-05	2.638385e-05	5.609165e-05
85	3	13	0	5.880876e-04	1.045443e-04	4.073190e-05	5.962165e-05	1.787725e-05	6.029060e-05	2.480030e-05	2.617915e-05	5.597970e-05
86	3	14	0	5.973072e-04	1.036919e-04	4.027775e-05	5.852000e-05	1.764460e-05	5.961225e-05	2.438245e-05	2.595160e-05	5.576080e-05
87	3	15	0	6.058834e-04	1.027402e-04	3.976170e-05	5.746515e-05	1.741860e-05	5.885915e-05	2.399460e-05	2.568455e-05	5.565445e-05
88	3	16	0	6.136234e-04	1.017302e-04	3.923205e-05	5.643280e-05	1.718435e-05	5.808285e-05	2.362045e-05	2.540140e-05	5.553915e-05
89	3	17	0	6.204979e-04	1.007137e-04	3.874660e-05	5.535085e-05	1.691790e-05	5.735180e-05	2.322325e-05	2.513500e-05	5.521485e-05
90	3	18	0	6.265004e-04	9.967615e-05	3.826130e-05	5.424900e-05	1.664210e-05	5.662790e-05	2.283115e-05	2.486915e-05	5.478515e-05
91	3	19	0	6.320671e-04	9.856375e-05	3.769105e-05	5.315500e-05	1.638890e-05	5.582470e-05	2.247845e-05	2.456650e-05	5.444640e-05
92	3	20	0	6.370317e-04	9.740730e-05	3.709540e-05	5.208370e-05	1.614585e-05	5.500160e-05	2.215625e-05	2.424120e-05	5.411975e-05
93	3	21	0	6.413870e-04	9.624195e-05	3.656640e-05	5.101695e-05	1.587820e-05	5.424360e-05	2.182690e-05	2.392165e-05	5.364770e-05
94	3	22	0	6.450661e-04	9.507965e-05	3.606935e-05	4.996680e-05	1.559055e-05	5.352745e-05	2.149380e-05	2.362775e-05	5.310055e-05
95	3	23	0	6.483909e-04	9.388920e-05	3.550180e-05	4.890590e-05	1.529150e-05	5.275360e-05	2.115685e-05	2.336160e-05	5.262965e-05
96	4	0	0	3.383649e-04	9.211770e-05	3.626475e-05	6.064315e-05	1.630715e-05	5.893805e-05	2.807630e-05	2.395335e-05	4.228840e-05
97	4	1	0	3.735031e-04	9.633130e-05	3.788645e-05	6.254245e-05	1.705100e-05	6.095295e-05	2.863600e-05	2.492310e-05	4.511640e-05
98	4	2	0	4.046793e-04	9.959650e-05	3.915585e-05	6.381300e-05	1.761195e-05	6.231880e-05	2.885125e-05	2.565420e-05	4.750260e-05
99	4	3	0	4.306254e-04	1.020234e-04	4.015505e-05	6.457210e-05	1.801980e-05	6.310370e-05	2.872890e-05	2.617095e-05	4.946600e-05
100	4	4	0	4.522396e-04	1.039805e-04	4.105085e-05	6.507075e-05	1.836375e-05	6.354660e-05	2.836400e-05	2.655395e-05	5.115855e-05
101	4	5	0	4.719255e-04	1.053890e-04	4.167960e-05	6.523795e-05	1.861160e-05	6.373590e-05	2.794950e-05	2.680040e-05	5.254245e-05
102	4	6	0	4.913856e-04	1.062156e-04	4.195065e-05	6.504300e-05	1.872325e-05	6.372960e-05	2.761980e-05	2.692900e-05	5.359105e-05
103	4	7	0	5.091206e-04	1.067009e-04	4.211095e-05	6.466810e-05	1.871220e-05	6.352375e-05	2.724400e-05	2.701670e-05	5.438950e-05
104	4	8	0	5.251109e-04	1.069045e-04	4.217210e-05	6.413310e-05	1.863195e-05	6.316260e-05	2.680930e-05	2.704240e-05	5.498685e-05
105	4	9	0	5.401075e-04	1.068211e-04	4.204820e-05	6.340165e-05	1.855480e-05	6.272150e-05	2.636805e-05	2.694850e-05	5.543205e-05
106	4	10	0	5.537951e-04	1.064691e-04	4.177785e-05	6.253165e-05	1.845950e-05	6.219840e-05	2.594915e-05	2.676625e-05	5.574475e-05
107	4	11	0	5.664051e-04	1.059544e-04	4.147060e-05	6.163260e-05	1.830650e-05	6.159620e-05	2.557010e-05	2.657645e-05	5.599000e-05
108	4	12	0	5.777261e-04	1.052983e-04	4.112680e-05	6.068115e-05	1.810310e-05	6.094630e-05	2.520570e-05	2.638385e-05	5.609165e-05
109	4	13	0	5.880876e-04	1.045443e-04	4.073190e-05	5.962165e-05	1.787725e-05	6.029060e-05	2.480030e-05	2.617915e-05	5.597970e-05
110	4	14	0	5.973072e-04	1.036919e-04	4.027775e-05	5.852000e-05	1.764460e-05	5.961225e-05	2.438245e-05	2.595160e-05	5.576080e-05
111	4	15	0	6.058834e-04	1.027402e-04	3.976170e-05	5.746515e-05	1.741860e-05	5.885915e-05	2.399460e-05	2.568455e-05	5.565445e-05
112	4	16	0	6.136234e-04	1.017302e-04	3.923205e-05	5.643280e-05	1.718435e-05	5.808285e-05	2.362045e-05	2.540140e-05	5.553915e-05
113	4	17	0	6.204979e-04	1.007137e-04	3.874660e-05	5.535085e-05	1.691790e-05	5.735180e-05	2.322325e-05	2.513500e-05	5.521485e-05
114	4	18	0	6.265004e-04	9.967615e-05	3.826130e-05	5.424900e-05	1.664210e-05	5.662790e-05	2.283115e-05	2.486915e-05	5.478515e-05
115	4	19	0	6.320671e-04	9.856375e-05	3.769105e-05	5.315500e-05	1.638890e-05	5.582470e-05	2.247845e-05	2.456650e-05	5.444640e-05
116	4	20	0	6.370317e-04	9.740730e-05	3.709540e-05	5.208370e-05	1.614585e-05	5.500160e-05	2.215625e-05	2.424120e-05	5.411975e-05
117	4	21	0	6.413870e-04	9.624195e-05	3.656640e-05	5.101695e-05	1.587820e-05	5.424360e-05	2.182690e-05	2.392165e-05	5.364770e-05
118	4	22	0	6.450661e-04	9.507965e-05	3.606935e-05	4.996680e-05	1.559055e-05	5.352745e-05	2.149380e-05	2.362775e-05	5.310055e-05
119	4	23	0	6.483909e-04	9.388920e-05	3.550180e-05	4.890590e-05	1.529150e-05	5.275360e-05	2.115685e-05	2.336160e-05	5.262965e-05
120	5	0	0	3.383649e-04	9.211770e-05	3.626475e-05	6.064315e-05	1.630715e-05	5.893805e-05	2.807630e-05	2.395335e-05	4.228840e-05
121	5	1	0	3.735031e-04	9.633130e-05	3.788645e-05	6.254245e-05	1.705100e-05	6.095295e-05	2.863600e-05	2.492310e-05	4.511640e-05
122	5	2	0	4.046793e-04	9.959650e-05	3.915585e-05	6.381300e-05	1.761195e-05	6.231880e-05	2.885125e-05	2.565420e-05	4.750260e-05
123	5	3	0	4.306254e-04	1.020234e-04	4.015505e-05	6.457210e-05	1.801980e-05	6.310370e-05	2.872890e-05	2.617095e-05	4.946600e-05
124	5	4	0	4.522396e-04	1.039805e-04	4.105085e-05	6.507075e-05	1.836375e-05	6.354660e-05	2.836400e-05	2.655395e-05	5.115855e-05
125	5	5	0	4.719255e-04	1.053890e-04	4.167960e-05	6.523795e-05	1.861160e-05	6.373590e-05	2.794950e-05	2.680040e-05	5.254245e-05
126	5	6	0	4.913856e-04	1.062156e-04	4.195065e-05	6.504300e-05	1.872325e-05	6.372960e-05	2.761980e-05	2.692900e-05	5.359105e-05
127	5	7	0	5.091206e-04	1.067009e-04	4.211095e-05	6.466810e-05	1.871220e-05	6.352375e-05	2.724400e-05	2.701670e-05	5.438950e-05
128	5	8	0	5.251109e-04	1.069045e-04	4.217210e-05	6.413310e-05	1.863195e-05	6.316260e-05	2.680930e-05	2.704240e-05	5.498685e-05
129	5	9	0	5.401075e-04	1.068211e-04	4.204820e-05	6.340165e-05	1.855480e-05	6.272150e-05	2.636805e-05	2.694850e-05	5.543205e-05
130	5	10	0	5.537951e-04	1.064691e-04	4.177785e-05	6.253165e-05	1.845950e-05	6.219840e-05	2.594915e-05	2.676625e-05	5.574475e-05
131	5	11	0	5.664051e-04	1.059544e-04	4.147060e-05	6.163260e-05	1.830650e-05	6.159620e-05	2.557010e-05	2.657645e-05	5.599000e-05
132	5	12	0	5.777261e-04	1.052983e-04	4.112680e-05	6.068115e-05	1.810310e-05	6.094630e-05	2.520570e-05	2.638385e-05	5.609165e-05
133	5	13	0	5.880876e-04	1.045443e-04	4.073190e-05	5.962165e-05	1.787725e-05	6.029060e-05	2.480030e-05	2.617915e-05	5.597970e-05
134	5	14	0	5.973072e-04	1.036919e-04	4.027775e-05	5.852000e-05	1.764460e-05	5.961225e-05	2.438245e-05	2.595160e-05	5.576080e-05
135	5	15	0	6.058834e-04	1.027402e-04	3.976170e-05	5.746515e-05	1.741860e-05	5.885915e-05	2.399460e-05	2.568455e-05	5.565445e-05
136	5	16	0	6.136234e-04	1.017302e-04	3.923205e-05	5.643280e-05	1.718435e-05	5.808285e-05	2.362045e-05	2.540140e-05	5.553915e-05
137	5	17	0	6.204979e-04	1.007137e-04	3.874660e-05	5.535085e-05	1.691790e-05	5.735180e-05	2.322325e-05	2.513500e-05	5.521485e-05
138	5	18	0	6.265004e-04	9.967615e-05	3.826130e-05	5.424900e-05	1.664210e-05	5.662790e-05	2.283115e-05	2.486915e-05	5.478515e-05
139	5	19	0	6.320671e-04	9.856375e-05	3.769105e-05	5.315500e-05	1.638890e-05	5.582470e-05	2.247845e-05	2.456650e-05	5.444640e-05
140	5	20	0	6.370317e-04	9.740730e-05	3.709540e-05	5.208370e-05	1.614585e-05	5.500160e-05	2.215625e-05	2.424120e-05	5.411975e-05
141	5	21	0	6.413870e-04	9.624195e-05	3.656640e-05	5.101695e-05	1.587820e-05	5.424360e-05	2.182690e-05	2.392165e-05	5.364770e-05
142	5	22	0	6.450661e-04	9.507965e-05	3.606935e-05	4.996680e-05	1.559055e-05	5.352745e-05	2.149380e-05	2.362775e-05	5.310055e-05
143	5	23	0	6.483909e-04	9.388920e-05	3.550180e-05	4.890590e-05	1.529150e-05	5.275360e-05	2.115685e-05	2.336160e-05	5.262965e-05
144	6	0	0	3.383649e-04	9.211770e-05	3.626475e-05	6.064315e-05	1.630715e-05	5.893805e-05	2.807630e-05	2.395335e-05	4.228840e-05
145	6	1	0	3.735031e-04	9.633130e-05	3.788645e-05	6.254245e-05	1.705100e-05	6.095295e-05	2.863600e-05	2.492310e-05	4.511640e-05
146	6	2	0	4.046793e-04	9.959650e-05	3.915585e-05	6.381300e-05	1.761195e-05	6.231880e-05	2.885125e-05	2.565420e-05	4.750260e-05
147	6	3	0	4.306254e-04	1.020234e-04	4.015505e-05	6.457210e-05	1.801980e-05	6.310370e-05	2.872890e-05	2.617095e-05	4.946600e-05
148	6	4	0	4.522396e-04	1.039805e-04	4.105085e-05	6.507075e-05	1.836375e-05	6.354660e-05	2.836400e-05	2.655395e-05	5.115855e-05
149	6	5	0	4.719255e-04	1.053890e-04	4.167960e-05	6.523795e-05	1.861160e-05	6.373590e-05	2.794950e-05	2.680040e-05	5.254245e-05
150	6	6	0	4.913856e-04	1.062156e-04	4.195065e-05	6.504300e-05	1.872325e-05	6.372960e-05	2.761980e-05	2.692900e-05	5.359105e-05
151	6	7	0	5.091206e-04	1.067009e-04	4.211095e-05	6.466810e-05	1.871220e-05	6.352375e-05	2.724400e-05	2.701670e-05	5.438950e-05
152	6	8	0	5.251109e-04	1.069045e-04	4.217210e-05	6.413310e-05	1.863195e-05	6.316260e-05	2.680930e-05	2.704240e-05	5.498685e-05
153	6	9	0	5.401075e-04	1.068211e-04	4.204820e-05	6.340165e-05	1.855480e-05	6.272150e-05	2.636805e-05	2.694850e-05	5.543205e-05
154	6	10	0	5.537951e-04	1.064691e-04	4.177785e-05	6.253165e-05	1.845950e-05	6.219840e-05	2.594915e-05	2.676625e-05	5.574475e-05
155	6	11	0	5.664051e-04	1.059544e-04	4.147060e-05	6.163260e-05	1.830650e-05	6.159620e-05	2.557010e-05	2.657645e-05	5.599000e-05
156	6	12	0	5.777261e-04	1.052983e-04	4.112680e-05	6.068115e-05	1.810310e-05	6.094630e-05	2.520570e-05	2.638385e-05	5.609165e-05
157	6	13	0	5.880876e-04	1.045443e-04	4.073190e-05	5.962165e-05	1.787725e-05	6.029060e-05	2.480030e-05	2.617915e-05	5.597970e-05
158	6	14	0	5.973072e-04	1.036919e-04	4.027775e-05	5.852000e-05	1.764460e-05	5.961225e-05	2.438245e-05	2.595160e-05	5.576080e-05
159	6	15	0	6.058834e-04	1.027402e-04	3.976170e-05	5.746515e-05	1.741860e-05	5.885915e-05	2.399460e-05	2.568455e-05	5.565445e-05
160	6	16	0	6.136234e-04	1.017302e-04	3.923205e-05	5.643280e-05	1.718435e-05	5.808285e-05	2.362045e-05	2.540140e-05	5.553915e-05
161	6	17	0	6.204979e-04	1.007137e-04	3.874660e-05	5.535085e-05	1.691790e-05	5.735180e-05	2.322325e-05	2.513500e-05	5.521485e-05
162	6	18	0	6.265004e-04	9.967615e-05	3.826130e-05	5.424900e-05	1.664210e-05	5.662790e-05	2.283115e-05	2.486915e-05	5.478515e-05
163	6	19	0	6.320671e-04	9.856375e-05	3.769105e-05	5.315500e-05	1.638890e-05	5.582470e-05	2.247845e-05	2.456650e-05	5.444640e-05
164	6	20	0	6.370317e-04	9.740730e-05	3.709540e-05	5.208370e-05	1.614585e-05	5.500160e-05	2.215625e-05	2.424120e-05	5.411975e-05
165	6	21	0	6.413870e-04	9.624195e-05	3.656640e-05	5.101695e-05	1.587820e-05	5.424360e-05	2.182690e-05	2.392165e-05	5.364770e-05
166	6	22	0	6.450661e-04	9.507965e-05	3.606935e-05	4.996680e-05	1.559055e-05	5.352745e-05	2.149380e-05	2.362775e-05	5.310055e-05
167	6	23	0	6.483909e-04	9.388920e-05	3.550180e-05	4.890590e-05	1.529150e-05	5.275360e-05	2.115685e-05	2.336160e-05	5.262965e-05
168	7	0	0	3.383649e-04	9.211770e-05	3.626475e-05	6.064315e-05	1.630715e-05	5.893805e-05	2.807630e-05	2.395335e-05	4.228840e-05
169	7	1	0	3.735031e-04	9.633130e-05	3.788645e-05	6.254245e-05	1.705100e-05	6.095295e-05	2.863600e-05	2.492310e-05	4.511640e-05
170	7	2	0	4.046793e-04	9.959650e-05	3.915585e-05	6.381300e-05	1.761195e-05	6.231880e-05	2.885125e-05	2.565420e-05	4.750260e-05
