xbins=30
Q2bins=24
Ebins=1
id	x	Q2	E	Central_Value	Replica_1	Replica_2	Replica_3	Replica_4	Replica_5	Replica_6	Replica_7	Replica_8
172	7	4	0	5.836892e-03	5.884780e-04	2.115635e-04	2.332435e-04	1.364480e-04	2.452815e-04	4.649300e-05	9.354850e-05	3.721960e-04
173	7	5	0	5.972775e-03	5.637050e-04	1.942135e-04	2.132580e-04	1.305205e-04	2.359705e-04	4.586950e-05	9.040250e-05	3.314545e-04
174	7	6	0	6.051724e-03	5.400830e-04	1.801945e-04	1.940410e-04	1.251865e-04	2.242740e-04	4.251650e-05	8.614200e-05	2.957560e-04
175	7	7	0	6.119518e-03	5.172350e-04	1.666010e-04	1.761100e-04	1.198965e-04	2.136795e-04	4.019000e-05	8.234550e-05	2.634530e-04
176	7	8	0	6.179301e-03	4.951845e-04	1.532860e-04	1.593700e-04	1.146790e-04	2.043235e-04	3.892350e-05	7.902400e-05	2.342640e-04
177	7	9	0	6.215309e-03	4.741125e-04	1.413610e-04	1.433970e-04	1.098195e-04	1.947415e-04	3.699250e-05	7.545250e-05	2.083410e-04
178	7	10	0	6.231817e-03	4.542500e-04	1.307395e-04	1.284875e-04	1.052970e-04	1.853630e-04	3.482800e-05	7.184600e-05	1.857850e-04
179	7	11	0	6.243620e-03	4.349890e-04	1.204550e-04	1.143925e-04	1.008205e-04	1.766510e-04	3.327400e-05	6.852100e-05	1.650025e-04
180	7	12	0	6.247968e-03	4.167295e-04	1.108220e-04	1.013735e-04	9.654500e-05	1.685370e-04	3.207900e-05	6.545500e-05	1.582240e-04
181	7	13	0	6.241050e-03	3.993790e-04	1.019980e-04	8.919050e-05	9.253850e-05	1.604715e-04	3.060900e-05	6.241450e-05	1.568520e-04
182	7	14	0	6.224235e-03	3.831980e-04	9.409650e-05	7.799950e-05	8.866250e-05	1.527805e-04	2.904500e-05	5.948150e-05	1.549990e-04
183	7	15	0	6.203649e-03	3.674480e-04	8.655750e-05	6.720400e-05	8.450950e-05	1.456145e-04	2.778150e-05	5.666650e-05	1.525640e-04
184	7	16	0	6.178544e-03	3.523310e-04	7.948100e-05	5.700650e-05	8.066050e-05	1.389490e-04	2.686000e-05	5.401550e-05	1.496770e-04
185	7	17	0	6.147573e-03	3.378905e-04	7.285850e-05	4.749650e-05	7.777950e-05	1.324885e-04	2.611850e-05	5.150250e-05	1.466405e-04
186	7	18	0	6.112136e-03	3.245225e-04	6.672400e-05	3.883200e-05	7.514350e-05	1.263090e-04	2.521250e-05	4.910000e-05	1.437225e-04
187	7	19	0	6.074798e-03	3.120630e-04	6.079750e-05	3.070550e-05	7.146650e-05	1.203125e-04	2.369500e-05	4.668650e-05	1.411185e-04
188	7	20	0	6.035216e-03	3.003540e-04	5.522350e-05	2.311900e-05	6.759600e-05	1.147435e-04	2.206800e-05	4.444050e-05	1.384060e-04
189	7	21	0	5.992116e-03	2.886325e-04	5.002750e-05	1.576750e-05	6.495200e-05	1.096925e-04	2.117250e-05	4.252650e-05	1.348970e-04
190	7	22	0	5.946799e-03	2.773485e-04	4.539500e-05	8.994500e-06	6.302950e-05	1.050275e-04	2.078550e-05	4.079150e-05	1.311215e-04
191	7	23	0	5.900553e-03	2.667280e-04	4.118600e-05	2.881000e-06	6.039800e-05	1.001335e-04	2.016350e-05	3.879000e-05	1.280425e-04
192	8	0	0	5.354483e-03	6.919745e-04	2.656885e-04	3.293775e-04	1.551860e-04	3.203335e-04	8.799900e-05	1.191310e-04	5.848650e-04
193	8	1	0	5.469482e-03	6.657260e-04	2.548330e-04	3.027795e-04	1.516570e-04	2.955155e-04	7.142350e-05	1.103385e-04	5.228205e-04
194	8	2	0	5.571832e-03	6.395045e-04	2.431135e-04	2.775015e-04	1.474205e-04	2.731715e-04	5.739450e-05	1.026580e-04	4.668645e-04
195	8	3	0	5.685104e-03	6.139140e-04	2.291720e-04	2.544240e-04	1.423500e-04	2.560245e-04	4.855150e-05	9.697950e-05	4.175495e-04
196	8	4	0	5.836892e-03	5.884780e-04	2.115635e-04	2.332435e-04	1.364480e-04	2.452815e-04	4.649300e-05	9.354850e-05	3.721960e-04
197	8	5	0	5.972775e-03	5.637050e-04	1.942135e-04	2.132580e-04	1.305205e-04	2.359705e-04	4.586950e-05	9.040250e-05	3.314545e-04
198	8	6	0	6.051724e-03	5.400830e-04	1.801945e-04	1.940410e-04	1.251865e-04	2.242740e-04	4.251650e-05	8.614200e-05	2.957560e-04
199	8	7	0	6.119518e-03	5.172350e-04	1.666010e-04	1.761100e-04	1.198965e-04	2.136795e-04	4.019000e-05	8.234550e-05	2.634530e-04
200	8	8	0	6.179301e-03	4.951845e-04	1.532860e-04	1.593700e-04	1.146790e-04	2.043235e-04	3.892350e-05	7.902400e-05	2.342640e-04
201	8	9	0	6.215309e-03	4.741125e-04	1.413610e-04	1.433970e-04	1.098195e-04	1.947415e-04	3.699250e-05	7.545250e-05	2.083410e-04
202	8	10	0	6.231817e-03	4.542500e-04	1.307395e-04	1.284875e-04	1.052970e-04	1.853630e-04	3.482800e-05	7.184600e-05	1.857850e-04
203	8	11	0	6.243620e-03	4.349890e-04	1.204550e-04	1.143925e-04	1.008205e-04	1.766510e-04	3.327400e-05	6.852100e-05	1.650025e-04
204	8	12	0	6.247968e-03	4.167295e-04	1.108220e-04	1.013735e-04	9.654500e-05	1.685370e-04	3.207900e-05	6.545500e-05	1.582240e-04
205	8	13	0	6.241050e-03	3.993790e-04	1.019980e-04	8.919050e-05	9.253850e-05	1.604715e-04	3.060900e-05	6.241450e-05	1.568520e-04
206	8	14	0	6.224235e-03	3.831980e-04	9.409650e-05	7.799950e-05	8.866250e-05	1.527805e-04	2.904500e-05	5.948150e-05	1.549990e-04
207	8	15	0	6.203649e-03	3.674480e-04	8.655750e-05	6.720400e-05	8.450950e-05	1.456145e-04	2.778150e-05	5.666650e-05	1.525640e-04
208	8	16	0	6.178544e-03	3.523310e-04	7.948100e-05	5.700650e-05	8.066050e-05	1.389490e-04	2.686000e-05	5.401550e-05	1.496770e-04
209	8	17	0	6.147573e-03	3.378905e-04	7.285850e-05	4.749650e-05	7.777950e-05	1.324885e-04	2.611850e-05	5.150250e-05	1.466405e-04
210	8	18	0	6.112136e-03	3.245225e-04	6.672400e-05	3.883200e-05	7.514350e-05	1.263090e-04	2.521250e-05	4.910000e-05	1.437225e-04
211	8	19	0	6.074798e-03	3.120630e-04	6.079750e-05	3.070550e-05	7.146650e-05	1.203125e-04	2.369500e-05	4.668650e-05	1.411185e-04
212	8	20	0	6.035216e-03	3.003540e-04	5.522350e-05	2.311900e-05	6.759600e-05	1.147435e-04	2.206800e-05	4.444050e-05	1.384060e-04
213	8	21	0	5.992116e-03	2.886325e-04	5.002750e-05	1.576750e-05	6.495200e-05	1.096925e-04	2.117250e-05	4.252650e-05	1.348970e-04
214	8	22	0	5.946799e-03	2.773485e-04	4.539500e-05	8.994500e-06	6.302950e-05	1.050275e-04	2.078550e-05	4.079150e-05	1.311215e-04
215	8	23	0	5.900553e-03	2.667280e-04	4.118600e-05	2.881000e-06	6.039800e-05	1.001335e-04	2.016350e-05	3.879000e-05	1.280425e-04
216	9	0	0	5.354483e-03	6.919745e-04	2.656885e-04	3.293775e-04	1.551860e-04	3.203335e-04	8.799900e-05	1.191310e-04	5.848650e-04
217	9	1	0	5.469482e-03	6.657260e-04	2.548330e-04	3.027795e-04	1.516570e-04	2.955155e-04	7.142350e-05	1.103385e-04	5.228205e-04
218	9	2	0	5.571832e-03	6.395045e-04	2.431135e-04	2.775015e-04	1.474205e-04	2.731715e-04	5.739450e-05	1.026580e-04	4.668645e-04
219	9	3	0	5.685104e-03	6.139140e-04	2.291720e-04	2.544240e-04	1.423500e-04	2.560245e-04	4.855150e-05	9.697950e-05	4.175495e-04
220	9	4	0	5.836892e-03	5.884780e-04	2.115635e-04	2.332435e-04	1.364480e-04	2.452815e-04	4.649300e-05	9.354850e-05	3.721960e-04
221	9	5	0	5.972775e-03	5.637050e-04	1.942135e-04	2.132580e-04	1.305205e-04	2.359705e-04	4.586950e-05	9.040250e-05	3.314545e-04
222	9	6	0	6.051724e-03	5.400830e-04	1.801945e-04	1.940410e-04	1.251865e-04	2.242740e-04	4.251650e-05	8.614200e-05	2.957560e-04
223	9	7	0	6.119518e-03	5.172350e-04	1.666010e-04	1.761100e-04	1.198965e-04	2.136795e-04	4.019000e-05	8.234550e-05	2.634530e-04
224	9	8	0	6.179301e-03	4.951845e-04	1.532860e-04	1.593700e-04	1.146790e-04	2.043235e-04	3.892350e-05	7.902400e-05	2.342640e-04
225	9	9	0	6.215309e-03	4.741125e-04	1.413610e-04	1.433970e-04	1.098195e-04	1.947415e-04	3.699250e-05	7.545250e-05	2.083410e-04
226	9	10	0	6.231817e-03	4.542500e-04	1.307395e-04	1.284875e-04	1.052970e-04	1.853630e-04	3.482800e-05	7.184600e-05	1.857850e-04
227	9	11	0	6.243620e-03	4.349890e-04	1.204550e-04	1.143925e-04	1.008205e-04	1.766510e-04	3.327400e-05	6.852100e-05	1.650025e-04
228	9	12	0	6.247968e-03	4.167295e-04	1.108220e-04	1.013735e-04	9.654500e-05	1.685370e-04	3.207900e-05	6.545500e-05	1.582240e-04
229	9	13	0	6.241050e-03	3.993790e-04	1.019980e-04	8.919050e-05	9.253850e-05	1.604715e-04	3.060900e-05	6.241450e-05	1.568520e-04
230	9	14	0	6.224235e-03	3.831980e-04	9.409650e-05	7.799950e-05	8.866250e-05	1.527805e-04	2.904500e-05	5.948150e-05	1.549990e-04
231	9	15	0	6.203649e-03	3.674480e-04	8.655750e-05	6.720400e-05	8.450950e-05	1.456145e-04	2.778150e-05	5.666650e-05	1.525640e-04
232	9	16	0	6.178544e-03	3.523310e-04	7.948100e-05	5.700650e-05	8.066050e-05	1.389490e-04	2.686000e-05	5.401550e-05	1.496770e-04
233	9	17	0	6.147573e-03	3.378905e-04	7.285850e-05	4.749650e-05	7.777950e-05	1.324885e-04	2.611850e-05	5.150250e-05	1.466405e-04
234	9	18	0	6.112136e-03	3.245225e-04	6.672400e-05	3.883200e-05	7.514350e-05	1.263090e-04	2.521250e-05	4.910000e-05	1.437225e-04
235	9	19	0	6.074798e-03	3.120630e-04	6.079750e-05	3.070550e-05	7.146650e-05	1.203125e-04	2.369500e-05	4.668650e-05	1.411185e-04
236	9	20	0	6.035216e-03	3.003540e-04	5.522350e-05	2.311900e-05	6.759600e-05	1.147435e-04	2.206800e-05	4.444050e-05	1.384060e-04
237	9	21	0	5.992116e-03	2.886325e-04	5.002750e-05	1.576750e-05	6.495200e-05	1.096925e-04	2.117250e-05	4.252650e-05	1.348970e-04
238	9	22	0	5.946799e-03	2.773485e-04	4.539500e-05	8.994500e-06	6.302950e-05	1.050275e-04	2.078550e-05	4.079150e-05	1.311215e-04
239	9	23	0	5.900553e-03	2.667280e-04	4.118600e-05	2.881000e-06	6.039800e-05	1.001335e-04	2.016350e-05	3.879000e-05	1.280425e-04
240	10	0	0	5.354483e-03	6.919745e-04	2.656885e-04	3.293775e-04	1.551860e-04	3.203335e-04	8.799900e-05	1.191310e-04	5.848650e-04
241	10	1	0	5.469482e-03	6.657260e-04	2.548330e-04	3.027795e-04	1.516570e-04	2.955155e-04	7.142350e-05	1.103385e-04	5.228205e-04
242	10	2	0	5.571832e-03	6.395045e-04	2.431135e-04	2.775015e-04	1.474205e-04	2.731715e-04	5.739450e-05	1.026580e-04	4.668645e-04
243	10	3	0	5.685104e-03	6.139140e-04	2.291720e-04	2.544240e-04	1.423500e-04	2.560245e-04	4.855150e-05	9.697950e-05	4.175495e-04
244	10	4	0	5.836892e-03	5.884780e-04	2.115635e-04	2.332435e-04	1.364480e-04	2.452815e-04	4.649300e-05	9.354850e-05	3.721960e-04
245	10	5	0	5.972775e-03	5.637050e-04	1.942135e-04	2.132580e-04	1.305205e-04	2.359705e-04	4.586950e-05	9.040250e-05	3.314545e-04
246	10	6	0	6.051724e-03	5.400830e-04	1.801945e-04	1.940410e-04	1.251865e-04	2.242740e-04	4.251650e-05	8.614200e-05	2.957560e-04
247	10	7	0	6.119518e-03	5.172350e-04	1.666010e-04	1.761100e-04	1.198965e-04	2.136795e-04	4.019000e-05	8.234550e-05	2.634530e-04
248	10	8	0	6.179301e-03	4.951845e-04	1.532860e-04	1.593700e-04	1.146790e-04	2.043235e-04	3.892350e-05	7.902400e-05	2.342640e-04
249	10	9	0	6.215309e-03	4.741125e-04	1.413610e-04	1.433970e-04	1.098195e-04	1.947415e-04	3.699250e-05	7.545250e-05	2.083410e-04
250	10	10	0	6.231817e-03	4.542500e-04	1.307395e-04	1.284875e-04	1.052970e-04	1.853630e-04	3.482800e-05	7.184600e-05	1.857850e-04
251	10	11	0	6.243620e-03	4.349890e-04	1.204550e-04	1.143925e-04	1.008205e-04	1.766510e-04	3.327400e-05	6.852100e-05	1.650025e-04
252	10	12	0	6.247968e-03	4.167295e-04	1.108220e-04	1.013735e-04	9.654500e-05	1.685370e-04	3.207900e-05	6.545500e-05	1.582240e-04
253	10	13	0	6.241050e-03	3.993790e-04	1.019980e-04	8.919050e-05	9.253850e-05	1.604715e-04	3.060900e-05	6.241450e-05	1.568520e-04
254	10	14	0	6.224235e-03	3.831980e-04	9.409650e-05	7.799950e-05	8.866250e-05	1.527805e-04	2.904500e-05	5.948150e-05	1.549990e-04
255	10	15	0	6.203649e-03	3.674480e-04	8.655750e-05	6.720400e-05	8.450950e-05	1.456145e-04	2.778150e-05	5.666650e-05	1.525640e-04
256	10	16	0	6.178544e-03	3.523310e-04	7.948100e-05	5.700650e-05	8.066050e-05	1.389490e-04	2.686000e-05	5.401550e-05	1.496770e-04
257	10	17	0	6.147573e-03	3.378905e-04	7.285850e-05	4.749650e-05	7.777950e-05	1.324885e-04	2.611850e-05	5.150250e-05	1.466405e-04
258	10	18	0	6.112136e-03	3.245225e-04	6.672400e-05	3.883200e-05	7.514350e-05	1.263090e-04	2.521250e-05	4.910000e-05	1.437225e-04
259	10	19	0	6.074798e-03	3.120630e-04	6.079750e-05	3.070550e-05	7.146650e-05	1.203125e-04	2.369500e-05	4.668650e-05	1.411185e-04
260	10	20	0	6.035216e-03	3.003540e-04	5.522350e-05	2.311900e-05	6.759600e-05	1.147435e-04	2.206800e-05	4.444050e-05	1.384060e-04
261	10	21	0	5.992116e-03	2.886325e-04	5.002750e-05	1.576750e-05	6.495200e-05	1.096925e-04	2.117250e-05	4.252650e-05	1.348970e-04
262	10	22	0	5.946799e-03	2.773485e-04	4.539500e-05	8.994500e-06	6.302950e-05	1.050275e-04	2.078550e-05	4.079150e-05	1.311215e-04
263	10	23	0	5.900553e-03	2.667280e-04	4.118600e-05	2.881000e-06	6.039800e-05	1.001335e-04	2.016350e-05	3.879000e-05	1.280425e-04
264	11	0	0	5.354483e-03	6.919745e-04	2.656885e-04	3.293775e-04	1.551860e-04	3.203335e-04	8.799900e-05	1.191310e-04	5.848650e-04
265	11	1	0	5.469482e-03	6.657260e-04	2.548330e-04	3.027795e-04	1.516570e-04	2.955155e-04	7.142350e-05	1.103385e-04	5.228205e-04
266	11	2	0	5.571832e-03	6.395045e-04	2.431135e-04	2.775015e-04	1.474205e-04	2.731715e-04	5.739450e-05	1.026580e-04	4.668645e-04
267	11	3	0	5.685104e-03	6.139140e-04	2.291720e-04	2.544240e-04	1.423500e-04	2.560245e-04	4.855150e-05	9.697950e-05	4.175495e-04
268	11	4	0	5.836892e-03	5.884780e-04	2.115635e-04	2.332435e-04	1.364480e-04	2.452815e-04	4.649300e-05	9.354850e-05	3.721960e-04
269	11	5	0	5.972775e-03	5.637050e-04	1.942135e-04	2.132580e-04	1.305205e-04	2.359705e-04	4.586950e-05	9.040250e-05	3.314545e-04
270	11	6	0	6.051724e-03	5.400830e-04	1.801945e-04	1.940410e-04	1.251865e-04	2.242740e-04	4.251650e-05	8.614200e-05	2.957560e-04
271	11	7	0	6.119518e-03	5.172350e-04	1.666010e-04	1.761100e-04	1.198965e-04	2.136795e-04	4.019000e-05	8.234550e-05	2.634530e-04
272	11	8	0	6.179301e-03	4.951845e-04	1.532860e-04	1.593700e-04	1.146790e-04	2.043235e-04	3.892350e-05	7.902400e-05	2.342640e-04
273	11	9	0	6.215309e-03	4.741125e-04	1.413610e-04	1.433970e-04	1.098195e-04	1.947415e-04	3.699250e-05	7.545250e-05	2.083410e-04
274	11	10	0	6.231817e-03	4.542500e-04	1.307395e-04	1.284875e-04	1.052970e-04	1.853630e-04	3.482800e-05	7.184600e-05	1.857850e-04
275	11	11	0	6.243620e-03	4.349890e-04	1.204550e-04	1.143925e-04	1.008205e-04	1.766510e-04	3.327400e-05	6.852100e-05	1.650025e-04
276	11	12	0	6.247968e-03	4.167295e-04	1.108220e-04	1.013735e-04	9.654500e-05	1.685370e-04	3.207900e-05	6.545500e-05	1.582240e-04
277	11	13	0	6.241050e-03	3.993790e-04	1.019980e-04	8.919050e-05	9.253850e-05	1.604715e-04	3.060900e-05	6.241450e-05	1.568520e-04
278	11	14	0	6.224235e-03	3.831980e-04	9.409650e-05	7.799950e-05	8.866250e-05	1.527805e-04	2.904500e-05	5.948150e-05	1.549990e-04
279	11	15	0	6.203649e-03	3.674480e-04	8.655750e-05	6.720400e-05	8.450950e-05	1.456145e-04	2.778150e-05	5.666650e-05	1.525640e-04
280	11	16	0	6.178544e-03	3.523310e-04	7.948100e-05	5.700650e-05	8.066050e-05	1.389490e-04	2.686000e-05	5.401550e-05	1.496770e-04
281	11	17	0	6.147573e-03	3.378905e-04	7.285850e-05	4.749650e-05	7.777950e-05	1.324885e-04	2.611850e-05	5.150250e-05	1.466405e-04
282	11	18	0	6.112136e-03	3.245225e-04	6.672400e-05	3.883200e-05	7.514350e-05	1.263090e-04	2.521250e-05	4.910000e-05	1.437225e-04
283	11	19	0	6.074798e-03	3.120630e-04	6.079750e-05	3.070550e-05	7.146650e-05	1.203125e-04	2.369500e-05	4.668650e-05	1.411185e-04
284	11	20	0	6.035216e-03	3.003540e-04	5.522350e-05	2.311900e-05	6.759600e-05	1.147435e-04	2.206800e-05	4.444050e-05	1.384060e-04
285	11	21	0	5.992116e-03	2.886325e-04	5.002750e-05	1.576750e-05	6.495200e-05	1.096925e-04	2.117250e-05	4.252650e-05	1.348970e-04
286	11	22	0	5.946799e-03	2.773485e-04	4.539500e-05	8.994500e-06	6.302950e-05	1.050275e-04	2.078550e-05	4.079150e-05	1.311215e-04
287	11	23	0	5.900553e-03	2.667280e-04	4.118600e-05	2.881000e-06	6.039800e-05	1.001335e-04	2.016350e-05	3.879000e-05	1.280425e-04
288	12	0	0	5.354483e-03	6.919745e-04	2.656885e-04	3.293775e-04	1.551860e-04	3.203335e-04	8.799900e-05	1.191310e-04	5.848650e-04
289	12	1	0	5.469482e-03	6.657260e-04	2.548330e-04	3.027795e-04	1.516570e-04	2.955155e-04	7.142350e-05	1.103385e-04	5.228205e-04
290	12	2	0	5.571832e-03	6.395045e-04	2.431135e-04	2.775015e-04	1.474205e-04	2.731715e-04	5.739450e-05	1.026580e-04	4.668645e-04
291	12	3	0	5.685104e-03	6.139140e-04	2.291720e-04	2.544240e-04	1.423500e-04	2.560245e-04	4.855150e-05	9.697950e-05	4.175495e-04
292	12	4	0	5.836892e-03	5.884780e-04	2.115635e-04	2.332435e-04	1.364480e-04	2.452815e-04	4.649300e-05	9.354850e-05	3.721960e-04
293	12	5	0	5.972775e-03	5.637050e-04	1.942135e-04	2.132580e-04	1.305205e-04	2.359705e-04	4.586950e-05	9.040250e-05	3.314545e-04
294	12	6	0	6.051724e-03	5.400830e-04	1.801945e-04	1.940410e-04	1.251865e-04	2.242740e-04	4.251650e-05	8.614200e-05	2.957560e-04
295	12	7	0	6.119518e-03	5.172350e-04	1.666010e-04	1.761100e-04	1.198965e-04	2.136795e-04	4.019000e-05	8.234550e-05	2.634530e-04
296	12	8	0	6.179301e-03	4.951845e-04	1.532860e-04	1.593700e-04	1.146790e-04	2.043235e-04	3.892350e-05	7.902400e-05	2.342640e-04
297	12	9	0	6.215309e-03	4.741125e-04	1.413610e-04	1.433970e-04	1.098195e-04	1.947415e-04	3.699250e-05	7.545250e-05	2.083410e-04
298	12	10	0	6.231817e-03	4.542500e-04	1.307395e-04	1.284875e-04	1.052970e-04	1.853630e-04	3.482800e-05	7.184600e-05	1.857850e-04
299	12	11	0	6.243620e-03	4.349890e-04	1.204550e-04	1.143925e-04	1.008205e-04	1.766510e-04	3.327400e-05	6.852100e-05	1.650025e-04
300	12	12	0	6.247968e-03	4.167295e-04	1.108220e-04	1.013735e-04	9.654500e-05	1.685370e-04	3.207900e-05	6.545500e-05	1.582240e-04
301	12	13	0	6.241050e-03	3.993790e-04	1.019980e-04	8.919050e-05	9.253850e-05	1.604715e-04	3.060900e-05	6.241450e-05	1.568520e-04
302	12	14	0	6.224235e-03	3.831980e-04	9.409650e-05	7.799950e-05	8.866250e-05	1.527805e-04	2.904500e-05	5.948150e-05	1.549990e-04
303	12	15	0	6.203649e-03	3.674480e-04	8.655750e-05	6.720400e-05	8.450950e-05	1.456145e-04	2.778150e-05	5.666650e-05	1.525640e-04
304	12	16	0	6.178544e-03	3.523310e-04	7.948100e-05	5.700650e-05	8.066050e-05	1.389490e-04	2.686000e-05	5.401550e-05	1.496770e-04
305	12	17	0	6.147573e-03	3.378905e-04	7.285850e-05	4.749650e-05	7.777950e-05	1.324885e-04	2.611850e-05	5.150250e-05	1.466405e-04
306	12	18	0	6.112136e-03	3.245225e-04	6.672400e-05	3.883200e-05	7.514350e-05	1.263090e-04	2.521250e-05	4.910000e-05	1.437225e-04
307	12	19	0	6.074798e-03	3.120630e-04	6.079750e-05	3.070550e-05	7.146650e-05	1.203125e-04	2.369500e-05	4.668650e-05	1.411185e-04
308	12	20	0	6.035216e-03	3.003540e-04	5.522350e-05	2.311900e-05	6.759600e-05	1.147435e-04	2.206800e-05	4.444050e-05	1.384060e-04
309	12	21	0	5.992116e-03	2.886325e-04	5.002750e-05	1.576750e-05	6.495200e-05	1.096925e-04	2.117250e-05	4.252650e-05	1.348970e-04
310	12	22	0	5.946799e-03	2.773485e-04	4.539500e-05	8.994500e-06	6.302950e-05	1.050275e-04	2.078550e-05	4.079150e-05	1.311215e-04
311	12	23	0	5.900553e-03	2.667280e-04	4.118600e-05	2.881000e-06	6.039800e-05	1.001335e-04	2.016350e-05	3.879000e-05	1.280425e-04
312	13	0	0	5.354483e-03	6.919745e-04	2.656885e-04	3.293775e-04	1.551860e-04	3.203335e-04	8.799900e-05	1.191310e-04	5.848650e-04
313	13	1	0	5.469482e-03	6.657260e-04	2.548330e-04	3.027795e-04	1.516570e-04	2.955155e-04	7.142350e-05	1.103385e-04	5.228205e-04
314	13	2	0	5.571832e-03	6.395045e-04	2.431135e-04	2.775015e-04	1.474205e-04	2.731715e-04	5.739450e-05	1.026580e-04	4.668645e-04
315	13	3	0	5.685104e-03	6.139140e-04	2.291720e-04	2.544240e-04	1.423500e-04	2.560245e-04	4.855150e-05	9.697950e-05	4.175495e-04
316	13	4	0	5.836892e-03	5.884780e-04	2.115635e-04	2.332435e-04	1.364480e-04	2.452815e-04	4.649300e-05	9.354850e-05	3.721960e-04
317	13	5	0	5.972775e-03	5.637050e-04	1.942135e-04	2.132580e-04	1.305205e-04	2.359705e-04	4.586950e-05	9.040250e-05	3.314545e-04
318	13	6	0	6.051724e-03	5.400830e-04	1.801945e-04	1.940410e-04	1.251865e-04	2.242740e-04	4.251650e-05	8.614200e-05	2.957560e-04
319	13	7	0	6.119518e-03	5.172350e-04	1.666010e-04	1.761100e-04	1.198965e-04	2.136795e-04	4.019000e-05	8.234550e-05	2.634530e-04
320	13	8	0	6.179301e-03	4.951845e-04	1.532860e-04	1.593700e-04	1.146790e-04	2.043235e-04	3.892350e-05	7.902400e-05	2.342640e-04
321	13	9	0	6.215309e-03	4.741125e-04	1.413610e-04	1.433970e-04	1.098195e-04	1.947415e-04	3.699250e-05	7.545250e-05	2.083410e-04
322	13	10	0	6.231817e-03	4.542500e-04	1.307395e-04	1.284875e-04	1.052970e-04	1.853630e-04	3.482800e-05	7.184600e-05	1.857850e-04
323	13	11	0	6.243620e-03	4.349890e-04	1.204550e-04	1.143925e-04	1.008205e-04	1.766510e-04	3.327400e-05	6.852100e-05	1.650025e-04
324	13	12	0	6.247968e-03	4.167295e-04	1.108220e-04	1.013735e-04	9.654500e-05	1.685370e-04	3.207900e-05	6.545500e-05	1.582240e-04
325	13	13	0	6.241050e-03	3.993790e-04	1.019980e-04	8.919050e-05	9.253850e-05	1.604715e-04	3.060900e-05	6.241450e-05	1.568520e-04
326	13	14	0	6.224235e-03	3.831980e-04	9.409650e-05	7.799950e-05	8.866250e-05	1.527805e-04	2.904500e-05	5.948150e-05	1.549990e-04
327	13	15	0	6.203649e-03	3.674480e-04	8.655750e-05	6.720400e-05	8.450950e-05	1.456145e-04	2.778150e-05	5.666650e-05	1.525640e-04
328	13	16	0	6.178544e-03	3.523310e-04	7.948100e-05	5.700650e-05	8.066050e-05	1.389490e-04	2.686000e-05	5.401550e-05	1.496770e-04
329	13	17	0	6.147573e-03	3.378905e-04	7.285850e-05	4.749650e-05	7.777950e-05	1.324885e-04	2.611850e-05	5.150250e-05	1.466405e-04
330	13	18	0	6.112136e-03	3.245225e-04	6.672400e-05	3.883200e-05	7.514350e-05	1.263090e-04	2.521250e-05	4.910000e-05	1.437225e-04
331	13	19	0	6.074798e-03	3.120630e-04	6.079750e-05	3.070550e-05	7.146650e-05	1.203125e-04	2.369500e-05	4.668650e-05	1.411185e-04
332	13	20	0	6.035216e-03	3.003540e-04	5.522350e-05	2.311900e-05	6.759600e-05	1.147435e-04	2.206800e-05	4.444050e-05	1.384060e-04
333	13	21	0	5.992116e-03	2.886325e-04	5.002750e-05	1.576750e-05	6.495200e-05	1.096925e-04	2.117250e-05	4.252650e-05	1.348970e-04
334	13	22	0	5.946799e-03	2.773485e-04	4.539500e-05	8.994500e-06	6.302950e-05	1.050275e-04	2.078550e-05	4.079150e-05	1.311215e-04
335	13	23	0	5.900553e-03	2.667280e-04	4.118600e-05	2.881000e-06	6.039800e-05	1.001335e-04	2.016350e-05	3.879000e-05	1.280425e-04
336	14	0	0	5.354483e-03	6.919745e-04	2.656885e-04	3.293775e-04	1.551860e-04	3.203335e-04	8.799900e-05	1.191310e-04	5.848650e-04
337	14	1	0	5.469482e-03	6.657260e-04	2.548330e-04	3.027795e-04	1.516570e-04	2.955155e-04	7.142350e-05	1.103385e-04	5.228205e-04
338	14	2	0	5.571832e-03	6.395045e-04	2.431135e-04	2.775015e-04	1.474205e-04	2.731715e-04	5.739450e-05	1.026580e-04	4.668645e-04
339	14	3	0	5.685104e-03	6.139140e-04	2.291720e-04	2.544240e-04	1.423500e-04	2.560245e-04	4.855150e-05	9.697950e-05	4.175495e-04
340	14	4	0	5.836892e-03	5.884780e-04	2.115635e-04	2.332435e-04	1.364480e-04	2.452815e-04	4.649300e-05	9.354850e-05	3.721960e-04
341	14	5	0	5.972775e-03	5.637050e-04	1.942135e-04	2.132580e-04	1.305205e-04	2.359705e-04	4.586950e-05	9.040250e-05	3.314545e-04
342	14	6	0	6.051724e-03	5.400830e-04	1.801945e-04	1.940410e-04	1.251865e-04	2.242740e-04	4.251650e-05	8.614200e-05	2.957560e-04
343	14	7	0	6.119518e-03	5.172350e-04	1.666010e-04	1.761100e-04	1.198965e-04	2.136795e-04	4.019000e-05	8.234550e-05	2.634530e-04
344	14	8	0	6.179301e-03	4.951845e-04	1.532860e-04	1.593700e-04	1.146790e-04	2.043235e-04	3.892350e-05	7.902400e-05	2.342640e-04
