xbins=30
Q2bins=24
Ebins=1
	x	Q2	E	Central_Value	Replica_1		Replica_2		Replica_3		Replica_4		Replica_5		Replica_6		Replica_7		Replica_8		Replica_9		Replica_10		Replica_11		Replica_12		Replica_13		Replica_14		Replica_15		Replica_16		
0	0	0	0	2.255347e-01	1.179000e-04	4.957000e-04	1.001010e-02	5.250500e-03	-1.169550e-02	1.243090e-02	-7.835600e-03	-3.054900e-03	-1.077000e-04	-4.986000e-04	-1.000410e-02	-5.262700e-03	1.180800e-02	-1.216190e-02	8.295000e-03	2.978900e-03

1	0	1	0	2.227436e-01	1.061000e-04	4.699000e-04	9.859900e-03	5.054900e-03	-1.147870e-02	1.217350e-02	-7.674700e-03	-3.050500e-03	-1.296000e-04	-4.858000e-04	-9.882400e-03	-5.111700e-03	1.155690e-02	-1.194830e-02	8.036000e-03	2.925700e-03

2	0	2	0	2.199756e-01	1.051000e-04	4.608000e-04	9.733100e-03	4.896400e-03	-1.125520e-02	1.194090e-02	-7.505000e-03	-3.023500e-03	-1.346000e-04	-4.819000e-04	-9.755500e-03	-4.953200e-03	1.132760e-02	-1.173360e-02	7.803200e-03	2.893100e-03

3	0	3	0	2.172879e-01	1.157000e-04	4.675000e-04	9.627700e-03	4.769100e-03	-1.103420e-02	1.173090e-02	-7.334100e-03	-2.976500e-03	-1.240000e-04	-4.807000e-04	-9.629600e-03	-4.790300e-03	1.112290e-02	-1.152510e-02	7.604100e-03	2.871000e-03

4	0	4	0	2.146527e-01	1.270000e-04	4.639000e-04	9.508200e-03	4.624900e-03	-1.084150e-02	1.151690e-02	-7.176500e-03	-2.944100e-03	-1.245000e-04	-4.632000e-04	-9.509200e-03	-4.645900e-03	1.092400e-02	-1.133160e-02	7.412600e-03	2.827800e-03

5	0	5	0	2.120713e-01	1.369000e-04	4.529000e-04	9.390000e-03	4.483600e-03	-1.065410e-02	1.131330e-02	-7.027500e-03	-2.911300e-03	-1.279000e-04	-4.469000e-04	-9.391600e-03	-4.510900e-03	1.073710e-02	-1.114210e-02	7.219500e-03	2.790700e-03

6	0	6	0	2.095512e-01	1.412000e-04	4.422000e-04	9.284100e-03	4.366100e-03	-1.045870e-02	1.112860e-02	-6.881700e-03	-2.870200e-03	-1.274000e-04	-4.472000e-04	-9.276200e-03	-4.381700e-03	1.056090e-02	-1.095150e-02	7.024400e-03	2.773700e-03

7	0	7	0	2.070807e-01	1.328000e-04	4.357000e-04	9.169000e-03	4.258100e-03	-1.028620e-02	1.093740e-02	-6.740700e-03	-2.849500e-03	-1.344000e-04	-4.508000e-04	-9.167300e-03	-4.276800e-03	1.037050e-02	-1.077520e-02	6.841300e-03	2.733800e-03

8	0	8	0	2.046604e-01	1.220000e-04	4.299000e-04	9.049700e-03	4.152100e-03	-1.013180e-02	1.074260e-02	-6.605000e-03	-2.837100e-03	-1.417000e-04	-4.493000e-04	-9.064600e-03	-4.183600e-03	1.018040e-02	-1.061100e-02	6.668200e-03	2.683900e-03

9	0	9	0	2.022936e-01	1.266000e-04	4.201000e-04	8.944100e-03	4.045600e-03	-9.972800e-03	1.056160e-02	-6.472600e-03	-2.802200e-03	-1.342000e-04	-4.377000e-04	-8.963100e-03	-4.075200e-03	1.002140e-02	-1.044710e-02	6.496700e-03	2.661600e-03

10	0	10	0	2.000057e-01	1.377000e-04	4.132000e-04	8.850100e-03	3.943500e-03	-9.814200e-03	1.039600e-02	-6.342400e-03	-2.754300e-03	-1.213000e-04	-4.229000e-04	-8.859800e-03	-3.961200e-03	9.880800e-03	-1.028620e-02	6.334500e-03	2.654100e-03

11	0	11	0	1.977422e-01	1.380000e-04	4.189000e-04	8.755900e-03	3.849400e-03	-9.661800e-03	1.023590e-02	-6.209100e-03	-2.715000e-03	-1.202000e-04	-4.162000e-04	-8.748400e-03	-3.858700e-03	9.726500e-03	-1.012770e-02	6.186300e-03	2.632100e-03

